hpi_flavor,frequency,place_name,yr,period,index_nsa
all-transactions,quarterly,Tennessee,2010,4,286.78
all-transactions,quarterly,Tennessee,2011,1,280.09
all-transactions,quarterly,Tennessee,2011,2,276.38
all-transactions,quarterly,Tennessee,2011,3,279.83
all-transactions,quarterly,Tennessee,2011,4,280.36
all-transactions,quarterly,Tennessee,2012,1,277.9
all-transactions,quarterly,Tennessee,2012,2,277.05
all-transactions,quarterly,Tennessee,2012,3,279.81
all-transactions,quarterly,Tennessee,2012,4,280.74
all-transactions,quarterly,Tennessee,2013,1,280.75
all-transactions,quarterly,Tennessee,2013,2,283.42
all-transactions,quarterly,Tennessee,2013,3,284.06
all-transactions,quarterly,Tennessee,2013,4,286.35
all-transactions,quarterly,Tennessee,2014,1,288.01
all-transactions,quarterly,Tennessee,2014,2,293.46
all-transactions,quarterly,Tennessee,2014,3,296.21
all-transactions,quarterly,Tennessee,2014,4,300.24
all-transactions,quarterly,Tennessee,2015,1,302.64
all-transactions,quarterly,Tennessee,2015,2,306.64
all-transactions,quarterly,Tennessee,2015,3,312.39
all-transactions,quarterly,Tennessee,2015,4,315.15
all-transactions,quarterly,Tennessee,2016,1,319.77
all-transactions,quarterly,Tennessee,2016,2,326.79
all-transactions,quarterly,Tennessee,2016,3,332.04
all-transactions,quarterly,Tennessee,2016,4,336.99
all-transactions,quarterly,Tennessee,2017,1,340.66
all-transactions,quarterly,Tennessee,2017,2,350.21
all-transactions,quarterly,Tennessee,2017,3,358.35
all-transactions,quarterly,Tennessee,2017,4,364.16
all-transactions,quarterly,Tennessee,2018,1,368.22
all-transactions,quarterly,Tennessee,2018,2,379.05
all-transactions,quarterly,Tennessee,2018,3,385.78
all-transactions,quarterly,Texas,1975,1,55.38
all-transactions,quarterly,Texas,1975,2,58.56
all-transactions,quarterly,Texas,1975,3,56.52
all-transactions,quarterly,Texas,1975,4,59.68
all-transactions,quarterly,Texas,1976,1,59.15
all-transactions,quarterly,Texas,1976,2,63.87
all-transactions,quarterly,Texas,1976,3,63.15
all-transactions,quarterly,Texas,1976,4,63.27
all-transactions,quarterly,Texas,1977,1,66.45
all-transactions,quarterly,Texas,1977,2,71.22
all-transactions,quarterly,Texas,1977,3,69.48
all-transactions,quarterly,Texas,1977,4,73.36
all-transactions,quarterly,Texas,1978,1,76.32
all-transactions,quarterly,Texas,1978,2,78.8
all-transactions,quarterly,Texas,1978,3,81.72
all-transactions,quarterly,Texas,1978,4,85.83
all-transactions,quarterly,Texas,1979,1,88.83
all-transactions,quarterly,Texas,1979,2,92.24
all-transactions,quarterly,Texas,1979,3,95.02
all-transactions,quarterly,Texas,1979,4,96.95
all-transactions,quarterly,Texas,1980,1,100
all-transactions,quarterly,Texas,1980,2,104.74
all-transactions,quarterly,Texas,1980,3,104.38
all-transactions,quarterly,Texas,1980,4,106.16
all-transactions,quarterly,Texas,1981,1,105.41
all-transactions,quarterly,Texas,1981,2,111.89
all-transactions,quarterly,Texas,1981,3,115.59
all-transactions,quarterly,Texas,1981,4,120.42
all-transactions,quarterly,Texas,1982,1,124.2
all-transactions,quarterly,Texas,1982,2,125.04
all-transactions,quarterly,Texas,1982,3,124.02
all-transactions,quarterly,Texas,1982,4,126.95
all-transactions,quarterly,Texas,1983,1,127.42
all-transactions,quarterly,Texas,1983,2,127.28
all-transactions,quarterly,Texas,1983,3,127.05
all-transactions,quarterly,Texas,1983,4,127.28
all-transactions,quarterly,Texas,1984,1,126.22
all-transactions,quarterly,Texas,1984,2,127.35
all-transactions,quarterly,Texas,1984,3,129.78
all-transactions,quarterly,Texas,1984,4,129.29
all-transactions,quarterly,Texas,1985,1,127.89
all-transactions,quarterly,Texas,1985,2,128.89
all-transactions,quarterly,Texas,1985,3,128.96
all-transactions,quarterly,Texas,1985,4,127.88
all-transactions,quarterly,Texas,1986,1,130.6
all-transactions,quarterly,Texas,1986,2,132.76
all-transactions,quarterly,Texas,1986,3,130.04
all-transactions,quarterly,Texas,1986,4,127.63
all-transactions,quarterly,Texas,1987,1,127.98
all-transactions,quarterly,Texas,1987,2,124.22
all-transactions,quarterly,Texas,1987,3,119.28
all-transactions,quarterly,Texas,1987,4,115.65
all-transactions,quarterly,Texas,1988,1,115.67
all-transactions,quarterly,Texas,1988,2,117.53
all-transactions,quarterly,Texas,1988,3,114.78
all-transactions,quarterly,Texas,1988,4,113.78
all-transactions,quarterly,Texas,1989,1,114.01
all-transactions,quarterly,Texas,1989,2,114.95
all-transactions,quarterly,Texas,1989,3,117.24
all-transactions,quarterly,Texas,1989,4,116.86
all-transactions,quarterly,Texas,1990,1,116.48
all-transactions,quarterly,Texas,1990,2,117.41
all-transactions,quarterly,Texas,1990,3,118.05
all-transactions,quarterly,Texas,1990,4,117.17
all-transactions,quarterly,Texas,1991,1,118.59
all-transactions,quarterly,Texas,1991,2,119.9
all-transactions,quarterly,Texas,1991,3,119.87
all-transactions,quarterly,Texas,1991,4,121.31
all-transactions,quarterly,Texas,1992,1,123.32
all-transactions,quarterly,Texas,1992,2,122.8
all-transactions,quarterly,Texas,1992,3,124.9
all-transactions,quarterly,Texas,1992,4,125.51
all-transactions,quarterly,Texas,1993,1,125.87
all-transactions,quarterly,Texas,1993,2,126.94
all-transactions,quarterly,Texas,1993,3,128.43
all-transactions,quarterly,Texas,1993,4,129.69
all-transactions,quarterly,Texas,1994,1,130.37
all-transactions,quarterly,Texas,1994,2,130.71
all-transactions,quarterly,Texas,1994,3,130.76
all-transactions,quarterly,Texas,1994,4,130.11
all-transactions,quarterly,Texas,1995,1,130.23
all-transactions,quarterly,Texas,1995,2,132.49
all-transactions,quarterly,Texas,1995,3,134.05
all-transactions,quarterly,Texas,1995,4,135
all-transactions,quarterly,Texas,1996,1,136.35
all-transactions,quarterly,Texas,1996,2,136.11
all-transactions,quarterly,Texas,1996,3,136.47
all-transactions,quarterly,Texas,1996,4,136.92
all-transactions,quarterly,Texas,1997,1,137.6
all-transactions,quarterly,Texas,1997,2,138.68
all-transactions,quarterly,Texas,1997,3,140.01
all-transactions,quarterly,Texas,1997,4,141.65
all-transactions,quarterly,Texas,1998,1,143.87
all-transactions,quarterly,Texas,1998,2,144.85
all-transactions,quarterly,Texas,1998,3,147.21
all-transactions,quarterly,Texas,1998,4,148.79
all-transactions,quarterly,Texas,1999,1,150.17
all-transactions,quarterly,Texas,1999,2,153.08
all-transactions,quarterly,Texas,1999,3,155.57
all-transactions,quarterly,Texas,1999,4,157.54
all-transactions,quarterly,Texas,2000,1,159.82
all-transactions,quarterly,Texas,2000,2,162.47
all-transactions,quarterly,Texas,2000,3,164.88
all-transactions,quarterly,Texas,2000,4,166.83
all-transactions,quarterly,Texas,2001,1,171.54
all-transactions,quarterly,Texas,2001,2,173.8
all-transactions,quarterly,Texas,2001,3,175.11
all-transactions,quarterly,Texas,2001,4,177.07
all-transactions,quarterly,Texas,2002,1,177.57
all-transactions,quarterly,Texas,2002,2,179.07
all-transactions,quarterly,Texas,2002,3,181.84
all-transactions,quarterly,Texas,2002,4,183.77
all-transactions,quarterly,Texas,2003,1,184.67
all-transactions,quarterly,Texas,2003,2,185.84
all-transactions,quarterly,Texas,2003,3,186.43
all-transactions,quarterly,Texas,2003,4,187.53
all-transactions,quarterly,Texas,2004,1,188.47
all-transactions,quarterly,Texas,2004,2,190.3
all-transactions,quarterly,Texas,2004,3,191.82
all-transactions,quarterly,Texas,2004,4,194.01
all-transactions,quarterly,Texas,2005,1,195.07
all-transactions,quarterly,Texas,2005,2,198.11
all-transactions,quarterly,Texas,2005,3,201.37
all-transactions,quarterly,Texas,2005,4,203.71
all-transactions,quarterly,Texas,2006,1,206.04
all-transactions,quarterly,Texas,2006,2,209.35
all-transactions,quarterly,Texas,2006,3,212.44
all-transactions,quarterly,Texas,2006,4,215.3
all-transactions,quarterly,Texas,2007,1,218.13
all-transactions,quarterly,Texas,2007,2,221.8
all-transactions,quarterly,Texas,2007,3,222.46
all-transactions,quarterly,Texas,2007,4,224.17
all-transactions,quarterly,Texas,2008,1,225.56
all-transactions,quarterly,Texas,2008,2,226.08
all-transactions,quarterly,Texas,2008,3,225.35
all-transactions,quarterly,Texas,2008,4,225.77
all-transactions,quarterly,Texas,2009,1,228.47
all-transactions,quarterly,Texas,2009,2,226.86
all-transactions,quarterly,Texas,2009,3,224.64
all-transactions,quarterly,Texas,2009,4,224.05
all-transactions,quarterly,Texas,2010,1,222.56
all-transactions,quarterly,Texas,2010,2,222.71
all-transactions,quarterly,Texas,2010,3,224.01
all-transactions,quarterly,Texas,2010,4,223.07
all-transactions,quarterly,Texas,2011,1,219.86
all-transactions,quarterly,Texas,2011,2,218.76
all-transactions,quarterly,Texas,2011,3,220.55
all-transactions,quarterly,Texas,2011,4,220.69
all-transactions,quarterly,Texas,2012,1,220.66
all-transactions,quarterly,Texas,2012,2,222.17
all-transactions,quarterly,Texas,2012,3,224.13
all-transactions,quarterly,Texas,2012,4,225.93
all-transactions,quarterly,Texas,2013,1,227.42
all-transactions,quarterly,Texas,2013,2,231.52
all-transactions,quarterly,Texas,2013,3,235.62
all-transactions,quarterly,Texas,2013,4,238.27
all-transactions,quarterly,Texas,2014,1,242.46
all-transactions,quarterly,Texas,2014,2,248.69
all-transactions,quarterly,Texas,2014,3,253.03
all-transactions,quarterly,Texas,2014,4,256.04
all-transactions,quarterly,Texas,2015,1,259.93
all-transactions,quarterly,Texas,2015,2,266.72
all-transactions,quarterly,Texas,2015,3,272.51
all-transactions,quarterly,Texas,2015,4,275.38
all-transactions,quarterly,Texas,2016,1,279.41
all-transactions,quarterly,Texas,2016,2,286.97
all-transactions,quarterly,Texas,2016,3,293.17
all-transactions,quarterly,Texas,2016,4,296.64
all-transactions,quarterly,Texas,2017,1,300.77
all-transactions,quarterly,Texas,2017,2,311.31
all-transactions,quarterly,Texas,2017,3,316.86
all-transactions,quarterly,Texas,2017,4,320.25
all-transactions,quarterly,Texas,2018,1,324.94
all-transactions,quarterly,Texas,2018,2,333.61
all-transactions,quarterly,Texas,2018,3,338.29
all-transactions,quarterly,Utah,1975,1,55.11
all-transactions,quarterly,Utah,1975,2,57.25
all-transactions,quarterly,Utah,1975,3,55.17
all-transactions,quarterly,Utah,1975,4,60.58
all-transactions,quarterly,Utah,1976,1,61.51
all-transactions,quarterly,Utah,1976,2,61.5
all-transactions,quarterly,Utah,1976,3,64.86
all-transactions,quarterly,Utah,1976,4,64.4
all-transactions,quarterly,Utah,1977,1,69.01
all-transactions,quarterly,Utah,1977,2,70.76
all-transactions,quarterly,Utah,1977,3,75.09
all-transactions,quarterly,Utah,1977,4,75.2
all-transactions,quarterly,Utah,1978,1,81.74
all-transactions,quarterly,Utah,1978,2,83.72
all-transactions,quarterly,Utah,1978,3,86.93
all-transactions,quarterly,Utah,1978,4,90.06
all-transactions,quarterly,Utah,1979,1,94.34
all-transactions,quarterly,Utah,1979,2,97.12
all-transactions,quarterly,Utah,1979,3,97.82
all-transactions,quarterly,Utah,1979,4,99.74
all-transactions,quarterly,Utah,1980,1,100
all-transactions,quarterly,Utah,1980,2,97.58
all-transactions,quarterly,Utah,1980,3,103.88
all-transactions,quarterly,Utah,1980,4,103.92
all-transactions,quarterly,Utah,1981,1,105.69
all-transactions,quarterly,Utah,1981,2,109.6
all-transactions,quarterly,Utah,1981,3,109.33
all-transactions,quarterly,Utah,1981,4,112.24
all-transactions,quarterly,Utah,1982,1,107.6
all-transactions,quarterly,Utah,1982,2,109.7
all-transactions,quarterly,Utah,1982,3,111.86
all-transactions,quarterly,Utah,1982,4,115.61
all-transactions,quarterly,Utah,1983,1,114.97
all-transactions,quarterly,Utah,1983,2,115.53
all-transactions,quarterly,Utah,1983,3,111.8
all-transactions,quarterly,Utah,1983,4,113.3
all-transactions,quarterly,Utah,1984,1,112.23
all-transactions,quarterly,Utah,1984,2,113.99
all-transactions,quarterly,Utah,1984,3,114.79
all-transactions,quarterly,Utah,1984,4,112.29
all-transactions,quarterly,Utah,1985,1,116.77
all-transactions,quarterly,Utah,1985,2,116.19
all-transactions,quarterly,Utah,1985,3,116.59
all-transactions,quarterly,Utah,1985,4,115.42
all-transactions,quarterly,Utah,1986,1,119.46
all-transactions,quarterly,Utah,1986,2,119.03
all-transactions,quarterly,Utah,1986,3,118.26
all-transactions,quarterly,Utah,1986,4,118.11
all-transactions,quarterly,Utah,1987,1,119.49
all-transactions,quarterly,Utah,1987,2,118.24
all-transactions,quarterly,Utah,1987,3,113.93
all-transactions,quarterly,Utah,1987,4,113.04
all-transactions,quarterly,Utah,1988,1,112.94
all-transactions,quarterly,Utah,1988,2,114.16
all-transactions,quarterly,Utah,1988,3,112.53
all-transactions,quarterly,Utah,1988,4,112.38
all-transactions,quarterly,Utah,1989,1,113.5
all-transactions,quarterly,Utah,1989,2,113.56
all-transactions,quarterly,Utah,1989,3,115.86
all-transactions,quarterly,Utah,1989,4,115.71
all-transactions,quarterly,Utah,1990,1,116.85
all-transactions,quarterly,Utah,1990,2,118.31
all-transactions,quarterly,Utah,1990,3,119.43
all-transactions,quarterly,Utah,1990,4,119.28
all-transactions,quarterly,Utah,1991,1,122.88
all-transactions,quarterly,Utah,1991,2,125.05
all-transactions,quarterly,Utah,1991,3,125.2
all-transactions,quarterly,Utah,1991,4,128.04
all-transactions,quarterly,Utah,1992,1,129.93
all-transactions,quarterly,Utah,1992,2,132
all-transactions,quarterly,Utah,1992,3,134.2
all-transactions,quarterly,Utah,1992,4,137.72
all-transactions,quarterly,Utah,1993,1,140.64
all-transactions,quarterly,Utah,1993,2,145.15
all-transactions,quarterly,Utah,1993,3,150.39
all-transactions,quarterly,Utah,1993,4,155.95
all-transactions,quarterly,Utah,1994,1,162.21
all-transactions,quarterly,Utah,1994,2,171.33
all-transactions,quarterly,Utah,1994,3,176.99
all-transactions,quarterly,Utah,1994,4,180.16
all-transactions,quarterly,Utah,1995,1,184.78
all-transactions,quarterly,Utah,1995,2,189.98
all-transactions,quarterly,Utah,1995,3,196.53
all-transactions,quarterly,Utah,1995,4,200.6
all-transactions,quarterly,Utah,1996,1,205.24
all-transactions,quarterly,Utah,1996,2,207.58
all-transactions,quarterly,Utah,1996,3,211.22
all-transactions,quarterly,Utah,1996,4,214.88
all-transactions,quarterly,Utah,1997,1,218.45
all-transactions,quarterly,Utah,1997,2,219.6
all-transactions,quarterly,Utah,1997,3,223.97
all-transactions,quarterly,Utah,1997,4,227.91
all-transactions,quarterly,Utah,1998,1,230.56
all-transactions,quarterly,Utah,1998,2,232.73
all-transactions,quarterly,Utah,1998,3,234.96
all-transactions,quarterly,Utah,1998,4,237.21
all-transactions,quarterly,Utah,1999,1,238.6
all-transactions,quarterly,Utah,1999,2,237.49
all-transactions,quarterly,Utah,1999,3,234.82
all-transactions,quarterly,Utah,1999,4,235.78
all-transactions,quarterly,Utah,2000,1,236.9
all-transactions,quarterly,Utah,2000,2,236.95
all-transactions,quarterly,Utah,2000,3,239.4
all-transactions,quarterly,Utah,2000,4,242.82
all-transactions,quarterly,Utah,2001,1,248.27
all-transactions,quarterly,Utah,2001,2,248.82
all-transactions,quarterly,Utah,2001,3,248.96
all-transactions,quarterly,Utah,2001,4,251.6
all-transactions,quarterly,Utah,2002,1,251.23
all-transactions,quarterly,Utah,2002,2,250.68
all-transactions,quarterly,Utah,2002,3,253.85
all-transactions,quarterly,Utah,2002,4,255.13
all-transactions,quarterly,Utah,2003,1,255.82
all-transactions,quarterly,Utah,2003,2,256.73
all-transactions,quarterly,Utah,2003,3,257.43
all-transactions,quarterly,Utah,2003,4,257.63
all-transactions,quarterly,Utah,2004,1,260.14
all-transactions,quarterly,Utah,2004,2,262.49
all-transactions,quarterly,Utah,2004,3,265.95
all-transactions,quarterly,Utah,2004,4,270.84
all-transactions,quarterly,Utah,2005,1,275.82
all-transactions,quarterly,Utah,2005,2,284.68
all-transactions,quarterly,Utah,2005,3,295.15
